,rental_id,rental_date,customer_id,customer_name,city,country,film_id,film_title,category,length,store_id,staff_id,staff_name,payment_amount,payment_date,rental_duration,gap
2683,10292,2005-08-01 03:42:40,340,Patrick Newsom,Hanoi,Vietnam,561,Mask Peach,New,123,1,2,Jon Stephens,2.99,2007-03-01 02:11:06.996577,0.0,0.0
2684,10667,2005-08-01 16:58:22,340,Patrick Newsom,Hanoi,Vietnam,858,Submarine Bed,Comedy,127,1,1,Mike Hillyer,8.99,2007-03-01 15:26:48.996577,8.0,0.0
2685,10674,2005-08-01 17:11:52,340,Patrick Newsom,Hanoi,Vietnam,428,Homicide Peach,Family,141,1,1,Mike Hillyer,3.99,2007-03-01 15:40:18.996577,7.0,0.0
2686,10809,2005-08-01 22:39:27,340,Patrick Newsom,Hanoi,Vietnam,258,Drums Dynamite,Horror,96,1,2,Jon Stephens,0.99,2007-03-01 21:07:53.996577,1.0,0.0
2687,10995,2005-08-02 04:48:00,340,Patrick Newsom,Hanoi,Vietnam,635,Oklahoma Jumanji,New,58,1,1,Mike Hillyer,0.99,2007-03-02 03:16:26.996577,5.0,0.0
2688,12598,2005-08-18 16:34:03,340,Patrick Newsom,Hanoi,Vietnam,694,Prejudice Oleander,Classics,98,1,1,Mike Hillyer,4.99,2007-03-18 15:02:29.996577,4.0,16.0
2689,12908,2005-08-19 04:19:05,340,Patrick Newsom,Hanoi,Vietnam,39,Armageddon Lost,Sci-Fi,99,1,1,Mike Hillyer,1.99,2007-03-19 02:47:31.996577,6.0,0.0
2690,12940,2005-08-19 05:38:29,340,Patrick Newsom,Hanoi,Vietnam,481,Jekyll Frogmen,New,58,1,1,Mike Hillyer,2.99,2007-03-19 04:06:55.996577,1.0,0.0
2691,13425,2005-08-19 23:11:44,340,Patrick Newsom,Hanoi,Vietnam,491,Jumping Wrath,Children,74,1,2,Jon Stephens,2.99,2007-03-19 21:40:10.996577,5.0,0.0
2692,14457,2005-08-21 12:47:38,340,Patrick Newsom,Hanoi,Vietnam,934,Vanilla Day,Games,122,1,1,Mike Hillyer,4.99,2007-03-21 11:16:04.996577,4.0,1.0
2693,14718,2005-08-21 21:39:25,340,Patrick Newsom,Hanoi,Vietnam,790,Shootist Superfly,Drama,67,1,2,Jon Stephens,0.99,2007-03-21 20:07:51.996577,5.0,0.0
2694,14895,2005-08-22 04:19:23,340,Patrick Newsom,Hanoi,Vietnam,975,Willow Tracy,Family,137,1,1,Mike Hillyer,2.99,2007-03-22 02:47:49.996577,4.0,0.0
2695,15306,2005-08-22 19:46:36,340,Patrick Newsom,Hanoi,Vietnam,115,Campus Remember,Action,167,1,1,Mike Hillyer,2.99,2007-03-22 18:15:02.996577,4.0,0.0
2696,15378,2005-08-22 22:25:17,340,Patrick Newsom,Hanoi,Vietnam,324,Flintstones Happiness,Comedy,148,1,1,Mike Hillyer,9.99,2007-03-22 20:53:43.996577,7.0,0.0
0,1520,2005-06-15 23:57:20,341,Peter Menard,Ede,Netherlands,749,Rules Human,Horror,153,1,1,Mike Hillyer,7.99,2007-02-15 22:25:46.996577,8.0,
1,1778,2005-06-16 18:54:48,341,Peter Menard,Ede,Netherlands,552,Majestic Floats,Documentary,130,1,2,Jon Stephens,1.99,2007-02-16 17:23:14.996577,5.0,0.0
2,1849,2005-06-17 00:13:19,341,Peter Menard,Ede,Netherlands,551,Maiden Home,New,138,1,2,Jon Stephens,7.99,2007-02-16 22:41:45.996577,6.0,0.0
3,2829,2005-06-19 21:11:30,341,Peter Menard,Ede,Netherlands,445,Hyde Doctor,Classics,100,1,1,Mike Hillyer,2.99,2007-02-19 19:39:56.996577,4.0,2.0
4,3130,2005-06-20 19:03:22,341,Peter Menard,Ede,Netherlands,563,Massacre Usual,Games,165,1,2,Jon Stephens,7.99,2007-02-20 17:31:48.996577,8.0,0.0
5,3382,2005-06-21 14:05:23,341,Peter Menard,Ede,Netherlands,26,Annie Identity,Sci-Fi,86,1,2,Jon Stephens,5.99,2007-02-21 12:33:49.996577,8.0,0.0
8504,3938,2005-07-06 21:15:45,341,Peter Menard,Ede,Netherlands,434,Horror Reign,Travel,139,1,2,Jon Stephens,4.99,2007-04-06 19:44:11.996577,6.0,15.0
8505,4624,2005-07-08 08:12:17,341,Peter Menard,Ede,Netherlands,339,Frogmen Breaking,Travel,111,1,2,Jon Stephens,2.99,2007-04-08 06:40:43.996577,7.0,1.0
8506,5487,2005-07-10 00:01:50,341,Peter Menard,Ede,Netherlands,253,Drifter Commandments,Action,61,1,1,Mike Hillyer,4.99,2007-04-09 22:30:16.996577,0.0,1.0
8507,5931,2005-07-10 22:04:19,341,Peter Menard,Ede,Netherlands,488,Joon Northwest,Sports,105,1,2,Jon Stephens,0.99,2007-04-10 20:32:45.996577,2.0,0.0
8508,7473,2005-07-27 19:05:40,341,Peter Menard,Ede,Netherlands,89,Borrowers Bedazzled,Animation,63,1,1,Mike Hillyer,2.99,2007-04-27 17:34:06.996577,8.0,16.0
8509,8661,2005-07-29 15:28:24,341,Peter Menard,Ede,Netherlands,747,Roxanne Rebel,Games,171,1,2,Jon Stephens,2.99,2007-04-29 13:56:50.996577,7.0,1.0
8510,8728,2005-07-29 18:12:49,341,Peter Menard,Ede,Netherlands,216,Day Unfaithful,New,113,1,1,Mike Hillyer,9.99,2007-04-29 16:41:15.996577,8.0,0.0
2697,10605,2005-08-01 14:36:26,341,Peter Menard,Ede,Netherlands,149,Christmas Moonshine,Children,150,1,2,Jon Stephens,0.99,2007-03-01 13:04:52.996577,4.0,2.0
2698,11305,2005-08-02 15:44:55,341,Peter Menard,Ede,Netherlands,369,Goodfellas Salute,Sci-Fi,56,1,2,Jon Stephens,6.99,2007-03-02 14:13:21.996577,6.0,1.0
2699,11723,2005-08-17 07:56:22,341,Peter Menard,Ede,Netherlands,363,Go Purple,Music,54,1,1,Mike Hillyer,2.99,2007-03-17 06:24:48.996577,4.0,14.0
2700,13059,2005-08-19 09:42:01,341,Peter Menard,Ede,Netherlands,834,Spoilers Hellfighters,Documentary,151,1,1,Mike Hillyer,0.99,2007-03-19 08:10:27.996577,2.0,2.0
2701,13074,2005-08-19 10:06:53,341,Peter Menard,Ede,Netherlands,720,Redemption Comforts,New,179,1,2,Jon Stephens,8.99,2007-03-19 08:35:19.996577,8.0,0.0
2702,13806,2005-08-20 12:53:46,341,Peter Menard,Ede,Netherlands,98,Bright Encounters,Drama,73,1,1,Mike Hillyer,4.99,2007-03-20 11:22:12.996577,0.0,1.0
2703,14344,2005-08-21 08:40:56,341,Peter Menard,Ede,Netherlands,342,Fugitive Maguire,Travel,83,1,1,Mike Hillyer,4.99,2007-03-21 07:09:22.996577,6.0,0.0
2704,15030,2005-08-22 09:10:21,341,Peter Menard,Ede,Netherlands,696,Pride Alamo,Animation,114,1,2,Jon Stephens,0.99,2007-03-22 07:38:47.996577,1.0,1.0
2705,15938,2005-08-23 18:43:31,341,Peter Menard,Ede,Netherlands,633,October Submarine,Classics,54,1,2,Jon Stephens,6.99,2007-03-23 17:11:57.996577,7.0,1.0
6,2190,2005-06-18 01:29:51,342,Harold Martino,Boa Vista,Brazil,961,Wash Heavenly,Foreign,161,1,2,Jon Stephens,5.99,2007-02-17 23:58:17.996577,8.0,
7,2914,2005-06-20 03:43:18,342,Harold Martino,Boa Vista,Brazil,527,Lola Agent,Horror,85,1,2,Jon Stephens,5.99,2007-02-20 02:11:44.996577,5.0,2.0
8,3081,2005-06-20 15:29:13,342,Harold Martino,Boa Vista,Brazil,449,Identity Lover,Sci-Fi,119,1,2,Jon Stephens,2.99,2007-02-20 13:57:39.996577,4.0,0.0
8511,5617,2005-07-10 05:28:50,342,Harold Martino,Boa Vista,Brazil,504,Kwai Homeward,Drama,46,1,2,Jon Stephens,0.99,2007-04-10 03:57:16.996577,1.0,19.0
8512,6060,2005-07-11 04:06:17,342,Harold Martino,Boa Vista,Brazil,691,Poseidon Forever,Sports,159,1,1,Mike Hillyer,4.99,2007-04-11 02:34:43.996577,0.0,0.0
8513,6429,2005-07-12 00:02:50,342,Harold Martino,Boa Vista,Brazil,28,Anthem Luke,Comedy,91,1,1,Mike Hillyer,8.99,2007-04-11 22:31:16.996577,9.0,0.0
8514,6736,2005-07-12 14:16:50,342,Harold Martino,Boa Vista,Brazil,116,Candidate Perdition,Classics,70,1,1,Mike Hillyer,2.99,2007-04-12 12:45:16.996577,3.0,0.0
8515,6787,2005-07-12 16:33:28,342,Harold Martino,Boa Vista,Brazil,324,Flintstones Happiness,Comedy,148,1,2,Jon Stephens,7.99,2007-04-12 15:01:54.996577,6.0,0.0
8516,6997,2005-07-27 01:14:02,342,Harold Martino,Boa Vista,Brazil,461,Insects Stone,Animation,123,1,2,Jon Stephens,0.99,2007-04-26 23:42:28.996577,1.0,14.0
8517,7280,2005-07-27 11:50:52,342,Harold Martino,Boa Vista,Brazil,53,Bang Kwai,Family,87,1,2,Jon Stephens,2.99,2007-04-27 10:19:18.996577,3.0,0.0
8518,9164,2005-07-30 11:24:14,342,Harold Martino,Boa Vista,Brazil,970,Westward Seabiscuit,Classics,52,1,1,Mike Hillyer,2.99,2007-04-30 09:52:40.996577,9.0,2.0
8519,9526,2005-07-31 01:02:22,342,Harold Martino,Boa Vista,Brazil,91,Bound Cheaper,Classics,98,1,1,Mike Hillyer,0.99,2007-04-30 23:30:48.996577,4.0,0.0
8520,9948,2005-07-31 15:49:41,342,Harold Martino,Boa Vista,Brazil,175,Confused Candles,Family,122,1,1,Mike Hillyer,5.99,2007-04-30 14:18:07.996577,5.0,0.0
8521,9955,2005-07-31 16:01:26,342,Harold Martino,Boa Vista,Brazil,379,Greedy Roots,Drama,166,1,2,Jon Stephens,0.99,2007-04-30 14:29:52.996577,3.0,0.0
8522,9956,2005-07-31 16:03:47,342,Harold Martino,Boa Vista,Brazil,980,Wizard Coldblooded,Music,75,1,2,Jon Stephens,4.99,2007-04-30 14:32:13.996577,1.0,0.0
2706,10242,2005-08-01 02:18:12,342,Harold Martino,Boa Vista,Brazil,396,Hanging Deep,Drama,62,1,2,Jon Stephens,4.99,2007-03-01 00:46:38.996577,1.0,0.0
2707,11178,2005-08-02 10:48:10,342,Harold Martino,Boa Vista,Brazil,573,Microcosmos Paradise,Children,105,1,1,Mike Hillyer,2.99,2007-03-02 09:16:36.996577,3.0,1.0
2708,11446,2005-08-02 20:33:37,342,Harold Martino,Boa Vista,Brazil,164,Coast Rainbow,Documentary,55,1,1,Mike Hillyer,0.99,2007-03-02 19:02:03.996577,0.0,0.0
2709,11568,2005-08-17 01:30:01,342,Harold Martino,Boa Vista,Brazil,40,Army Flintstones,Documentary,148,1,2,Jon Stephens,0.99,2007-03-16 23:58:27.996577,1.0,14.0
2710,12139,2005-08-17 23:57:13,342,Harold Martino,Boa Vista,Brazil,336,French Holiday,Documentary,99,1,1,Mike Hillyer,6.99,2007-03-17 22:25:39.996577,6.0,0.0
2711,12404,2005-08-18 09:36:34,342,Harold Martino,Boa Vista,Brazil,244,Dorado Notting,Music,139,1,2,Jon Stephens,4.99,2007-03-18 08:05:00.996577,5.0,0.0
2712,12522,2005-08-18 13:45:40,342,Harold Martino,Boa Vista,Brazil,970,Westward Seabiscuit,Classics,52,1,1,Mike Hillyer,2.99,2007-03-18 12:14:06.996577,9.0,0.0
2713,12816,2005-08-19 01:04:05,342,Harold Martino,Boa Vista,Brazil,881,Temple Attraction,Horror,71,1,1,Mike Hillyer,4.99,2007-03-18 23:32:31.996577,5.0,0.0
2714,13368,2005-08-19 21:19:35,342,Harold Martino,Boa Vista,Brazil,239,Dogma Family,Animation,122,1,2,Jon Stephens,4.99,2007-03-19 19:48:01.996577,1.0,0.0
2715,13637,2005-08-20 07:21:15,342,Harold Martino,Boa Vista,Brazil,500,Kiss Glory,Foreign,163,1,2,Jon Stephens,4.99,2007-03-20 05:49:41.996577,4.0,0.0
2716,13755,2005-08-20 11:18:53,342,Harold Martino,Boa Vista,Brazil,418,Hobbit Alien,Drama,157,1,2,Jon Stephens,2.99,2007-03-20 09:47:19.996577,6.0,0.0
2717,13827,2005-08-20 13:47:19,342,Harold Martino,Boa Vista,Brazil,245,Double Wrath,Animation,177,1,1,Mike Hillyer,4.99,2007-03-20 12:15:45.996577,7.0,0.0
2718,14096,2005-08-21 00:27:46,342,Harold Martino,Boa Vista,Brazil,453,Image Princess,Sports,178,1,1,Mike Hillyer,2.99,2007-03-20 22:56:12.996577,1.0,0.0
2719,14299,2005-08-21 07:18:57,342,Harold Martino,Boa Vista,Brazil,877,Taxi Kick,Music,64,1,1,Mike Hillyer,0.99,2007-03-21 05:47:23.996577,2.0,0.0
2720,14683,2005-08-21 20:27:44,342,Harold Martino,Boa Vista,Brazil,843,Steel Santa,Classics,143,1,1,Mike Hillyer,8.99,2007-03-21 18:56:10.996577,7.0,0.0
2721,15484,2005-08-23 02:04:49,342,Harold Martino,Boa Vista,Brazil,139,Chasing Fight,Family,114,1,1,Mike Hillyer,4.99,2007-03-23 00:33:15.996577,1.0,1.0
2722,15895,2005-08-23 17:09:31,342,Harold Martino,Boa Vista,Brazil,491,Jumping Wrath,Children,74,1,1,Mike Hillyer,3.99,2007-03-23 15:37:57.996577,7.0,0.0
9,1547,2005-06-16 01:42:24,343,Douglas Graf,Mexicali,Mexico,639,Opposite Necklace,Family,92,1,1,Mike Hillyer,4.99,2007-02-16 00:10:50.996577,2.0,
10,1564,2005-06-16 02:47:07,343,Douglas Graf,Mexicali,Mexico,30,Anything Savannah,Horror,82,1,1,Mike Hillyer,6.99,2007-02-16 01:15:33.996577,8.0,0.0
11,1879,2005-06-17 02:57:34,343,Douglas Graf,Mexicali,Mexico,868,Superfly Trip,Travel,114,1,1,Mike Hillyer,0.99,2007-02-17 01:26:00.996577,1.0,1.0
12,1922,2005-06-17 06:04:25,343,Douglas Graf,Mexicali,Mexico,545,Madness Attacks,Foreign,178,1,2,Jon Stephens,0.99,2007-02-17 04:32:51.996577,1.0,0.0
13,2461,2005-06-18 19:58:12,343,Douglas Graf,Mexicali,Mexico,16,Alley Evolution,Foreign,180,1,2,Jon Stephens,6.99,2007-02-18 18:26:38.996577,9.0,1.0
14,2980,2005-06-20 08:35:03,343,Douglas Graf,Mexicali,Mexico,69,Beverly Outlaw,Sci-Fi,85,1,2,Jon Stephens,8.99,2007-02-20 07:03:29.996577,8.0,1.0
15,3407,2005-06-21 16:14:02,343,Douglas Graf,Mexicali,Mexico,855,Streak Ridgemont,Documentary,132,1,2,Jon Stephens,0.99,2007-02-21 14:42:28.996577,2.0,1.0
8523,3978,2005-07-06 23:04:33,343,Douglas Graf,Mexicali,Mexico,946,Virtual Spoilers,Family,144,1,2,Jon Stephens,5.99,2007-04-06 21:32:59.996577,3.0,15.0
8524,4472,2005-07-08 00:22:06,343,Douglas Graf,Mexicali,Mexico,453,Image Princess,Sports,178,1,1,Mike Hillyer,7.99,2007-04-07 22:50:32.996577,8.0,1.0
8525,5097,2005-07-09 06:09:51,343,Douglas Graf,Mexicali,Mexico,715,Range Moonwalker,Family,147,1,2,Jon Stephens,4.99,2007-04-09 04:38:17.996577,0.0,1.0
8526,5337,2005-07-09 17:03:50,343,Douglas Graf,Mexicali,Mexico,906,Tramp Others,Comedy,171,1,2,Jon Stephens,3.99,2007-04-09 15:32:16.996577,7.0,0.0
8527,7069,2005-07-27 03:59:35,343,Douglas Graf,Mexicali,Mexico,450,Idols Snatchers,Children,84,1,1,Mike Hillyer,6.99,2007-04-27 02:28:01.996577,8.0,17.0
8528,8012,2005-07-28 15:29:00,343,Douglas Graf,Mexicali,Mexico,330,Forrester Comancheros,Animation,112,1,2,Jon Stephens,5.99,2007-04-28 13:57:26.996577,7.0,1.0
8529,8088,2005-07-28 18:23:49,343,Douglas Graf,Mexicali,Mexico,568,Memento Zoolander,Comedy,77,1,2,Jon Stephens,9.99,2007-04-28 16:52:15.996577,9.0,0.0
8530,9458,2005-07-30 22:24:34,343,Douglas Graf,Mexicali,Mexico,682,Pittsburgh Hunchback,Family,134,1,2,Jon Stephens,5.99,2007-04-30 20:53:00.996577,4.0,2.0
8531,9739,2005-07-31 09:08:03,343,Douglas Graf,Mexicali,Mexico,293,Exorcist Sting,Sports,167,1,1,Mike Hillyer,2.99,2007-04-30 07:36:29.996577,4.0,0.0
2723,10822,2005-08-01 22:54:28,343,Douglas Graf,Mexicali,Mexico,850,Story Side,Action,163,1,1,Mike Hillyer,0.99,2007-03-01 21:22:54.996577,0.0,1.0
2724,11212,2005-08-02 12:18:29,343,Douglas Graf,Mexicali,Mexico,873,Sweethearts Suspects,Children,108,1,2,Jon Stephens,0.99,2007-03-02 10:46:55.996577,3.0,0.0
2725,11570,2005-08-17 01:34:32,343,Douglas Graf,Mexicali,Mexico,539,Luck Opus,Drama,152,1,1,Mike Hillyer,2.99,2007-03-17 00:02:58.996577,7.0,14.0
2726,13279,2005-08-19 18:02:18,343,Douglas Graf,Mexicali,Mexico,542,Lust Lock,Action,52,1,2,Jon Stephens,4.99,2007-03-19 16:30:44.996577,5.0,2.0
2727,13522,2005-08-20 02:44:06,343,Douglas Graf,Mexicali,Mexico,645,Others Soup,Travel,118,1,1,Mike Hillyer,3.99,2007-03-20 01:12:32.996577,8.0,0.0
2728,13866,2005-08-20 15:05:29,343,Douglas Graf,Mexicali,Mexico,753,Rush Goodfellas,Family,48,1,2,Jon Stephens,0.99,2007-03-20 13:33:55.996577,2.0,0.0
2729,15973,2005-08-23 20:04:41,343,Douglas Graf,Mexicali,Mexico,608,Murder Antitrust,Children,166,1,2,Jon Stephens,5.99,2007-03-23 18:33:07.996577,9.0,3.0
16,1341,2005-06-15 12:26:18,344,Henry Billingsley,Nukualofa,Tonga,738,Rocketeer Mother,Foreign,178,1,2,Jon Stephens,3.99,2007-02-15 10:54:44.996577,5.0,
17,1475,2005-06-15 21:08:01,344,Henry Billingsley,Nukualofa,Tonga,398,Hanover Galaxy,Music,47,1,2,Jon Stephens,4.99,2007-02-15 19:36:27.996577,3.0,0.0
18,1731,2005-06-16 15:32:12,344,Henry Billingsley,Nukualofa,Tonga,809,Slipper Fidelity,Sports,156,1,2,Jon Stephens,0.99,2007-02-16 14:00:38.996577,3.0,0.0
8532,4028,2005-07-07 02:19:14,344,Henry Billingsley,Nukualofa,Tonga,361,Gleaming Jawbreaker,Sports,89,1,2,Jon Stephens,5.99,2007-04-07 00:47:40.996577,8.0,20.0
8533,4347,2005-07-07 18:58:57,344,Henry Billingsley,Nukualofa,Tonga,428,Homicide Peach,Family,141,1,2,Jon Stephens,3.99,2007-04-07 17:27:23.996577,6.0,0.0
8534,6363,2005-07-11 21:13:19,344,Henry Billingsley,Nukualofa,Tonga,906,Tramp Others,Comedy,171,1,1,Mike Hillyer,5.99,2007-04-11 19:41:45.996577,8.0,4.0
8535,7480,2005-07-27 19:19:53,344,Henry Billingsley,Nukualofa,Tonga,100,Brooklyn Desert,Foreign,161,1,1,Mike Hillyer,4.99,2007-04-27 17:48:19.996577,5.0,15.0
8536,8561,2005-07-29 11:29:12,344,Henry Billingsley,Nukualofa,Tonga,477,Jawbreaker Brooklyn,Music,118,1,1,Mike Hillyer,2.99,2007-04-29 09:57:38.996577,6.0,1.0
8537,9788,2005-07-31 10:28:21,344,Henry Billingsley,Nukualofa,Tonga,952,Wagon Jaws,Documentary,152,1,1,Mike Hillyer,4.99,2007-04-30 08:56:47.996577,9.0,1.0
2730,11116,2005-08-02 08:34:40,344,Henry Billingsley,Nukualofa,Tonga,96,Breaking Home,New,169,1,1,Mike Hillyer,5.99,2007-03-02 07:03:06.996577,6.0,1.0
2731,12183,2005-08-18 01:34:13,344,Henry Billingsley,Nukualofa,Tonga,692,Potluck Mixed,Animation,179,1,1,Mike Hillyer,5.99,2007-03-18 00:02:39.996577,6.0,15.0
2732,13014,2005-08-19 07:56:08,344,Henry Billingsley,Nukualofa,Tonga,745,Roses Treasure,Sports,162,1,2,Jon Stephens,4.99,2007-03-19 06:24:34.996577,2.0,1.0
2733,13033,2005-08-19 08:34:39,344,Henry Billingsley,Nukualofa,Tonga,367,Goldmine Tycoon,Sci-Fi,153,1,1,Mike Hillyer,3.99,2007-03-19 07:03:05.996577,9.0,0.0
2734,14621,2005-08-21 18:17:59,344,Henry Billingsley,Nukualofa,Tonga,790,Shootist Superfly,Drama,67,1,1,Mike Hillyer,0.99,2007-03-21 16:46:25.996577,1.0,2.0
2735,14624,2005-08-21 18:32:42,344,Henry Billingsley,Nukualofa,Tonga,1,Academy Dinosaur,Documentary,86,1,1,Mike Hillyer,0.99,2007-03-21 17:01:08.996577,2.0,0.0
2736,15215,2005-08-22 16:55:26,344,Henry Billingsley,Nukualofa,Tonga,415,High Encino,Horror,84,1,1,Mike Hillyer,2.99,2007-03-22 15:23:52.996577,3.0,0.0
19,1210,2005-06-15 02:57:51,345,Carl Artis,San Lorenzo,Paraguay,1,Academy Dinosaur,Documentary,86,1,2,Jon Stephens,0.99,2007-02-15 01:26:17.996577,4.0,
20,1457,2005-06-15 20:05:49,345,Carl Artis,San Lorenzo,Paraguay,159,Closer Bang,Comedy,58,1,1,Mike Hillyer,4.99,2007-02-15 18:34:15.996577,3.0,0.0
21,1550,2005-06-16 01:58:35,345,Carl Artis,San Lorenzo,Paraguay,436,Hours Rage,New,122,1,1,Mike Hillyer,0.99,2007-02-16 00:27:01.996577,2.0,0.0
22,2766,2005-06-19 17:45:15,345,Carl Artis,San Lorenzo,Paraguay,749,Rules Human,Horror,153,1,2,Jon Stephens,4.99,2007-02-19 16:13:41.996577,4.0,3.0
8538,4422,2005-07-07 22:09:45,345,Carl Artis,San Lorenzo,Paraguay,378,Greatest North,Music,93,1,1,Mike Hillyer,2.99,2007-04-07 20:38:11.996577,2.0,18.0
8539,4425,2005-07-07 22:22:44,345,Carl Artis,San Lorenzo,Paraguay,193,Crossroads Casualties,Animation,153,1,2,Jon Stephens,2.99,2007-04-07 20:51:10.996577,1.0,0.0
8540,4450,2005-07-07 23:20:05,345,Carl Artis,San Lorenzo,Paraguay,276,Element Freddy,Comedy,115,1,2,Jon Stephens,4.99,2007-04-07 21:48:31.996577,5.0,0.0
8541,5508,2005-07-10 00:50:01,345,Carl Artis,San Lorenzo,Paraguay,652,Pajama Jawbreaker,Classics,126,1,1,Mike Hillyer,3.99,2007-04-09 23:18:27.996577,6.0,2.0
8542,6307,2005-07-11 18:04:29,345,Carl Artis,San Lorenzo,Paraguay,878,Teen Apollo,Travel,74,1,2,Jon Stephens,7.99,2007-04-11 16:32:55.996577,6.0,1.0
8543,7092,2005-07-27 04:46:00,345,Carl Artis,San Lorenzo,Paraguay,313,Fidelity Devil,Horror,118,1,2,Jon Stephens,6.99,2007-04-27 03:14:26.996577,7.0,15.0
8544,8129,2005-07-28 19:47:02,345,Carl Artis,San Lorenzo,Paraguay,559,Married Go,Sci-Fi,114,1,2,Jon Stephens,2.99,2007-04-28 18:15:28.996577,3.0,1.0
8545,8694,2005-07-29 16:44:48,345,Carl Artis,San Lorenzo,Paraguay,112,Calendar Gunfight,Foreign,120,1,1,Mike Hillyer,8.99,2007-04-29 15:13:14.996577,7.0,0.0
8546,9163,2005-07-30 11:23:22,345,Carl Artis,San Lorenzo,Paraguay,995,Yentl Idaho,Horror,86,1,2,Jon Stephens,4.99,2007-04-30 09:51:48.996577,0.0,0.0
8547,9207,2005-07-30 12:49:57,345,Carl Artis,San Lorenzo,Paraguay,296,Express Lonely,Sci-Fi,178,1,2,Jon Stephens,2.99,2007-04-30 11:18:23.996577,1.0,0.0
8548,10215,2005-08-01 01:04:28,345,Carl Artis,San Lorenzo,Paraguay,183,Conversation Downhill,Family,112,1,2,Jon Stephens,8.99,2007-04-30 23:32:54.996577,8.0,1.0
2737,10982,2005-08-02 04:19:11,345,Carl Artis,San Lorenzo,Paraguay,551,Maiden Home,New,138,1,2,Jon Stephens,4.99,2007-03-02 02:47:37.996577,1.0,1.0
2738,11865,2005-08-17 14:03:46,345,Carl Artis,San Lorenzo,Paraguay,564,Massage Image,Animation,161,1,1,Mike Hillyer,2.99,2007-03-17 12:32:12.996577,1.0,15.0
2739,12485,2005-08-18 12:41:41,345,Carl Artis,San Lorenzo,Paraguay,92,Bowfinger Gables,Horror,72,1,2,Jon Stephens,4.99,2007-03-18 11:10:07.996577,4.0,0.0
2740,12805,2005-08-19 00:36:34,345,Carl Artis,San Lorenzo,Paraguay,650,Pacific Amistad,Documentary,144,1,1,Mike Hillyer,4.99,2007-03-18 23:05:00.996577,7.0,0.0
2742,15551,2005-08-23 04:28:25,345,Carl Artis,San Lorenzo,Paraguay,781,Seven Swarm,Games,127,1,1,Mike Hillyer,4.99,2007-03-23 02:56:51.996577,3.0,4.0
23,1994,2005-06-17 11:07:06,346,Arthur Simpkins,Maikop,Russian Federation,476,Jason Trap,Family,130,1,2,Jon Stephens,5.99,2007-02-17 09:35:32.996577,7.0,
24,3372,2005-06-21 13:34:19,346,Arthur Simpkins,Maikop,Russian Federation,906,Tramp Others,Comedy,171,1,2,Jon Stephens,2.99,2007-02-21 12:02:45.996577,5.0,4.0
25,3421,2005-06-21 17:22:58,346,Arthur Simpkins,Maikop,Russian Federation,857,Strictly Scarface,Comedy,144,1,1,Mike Hillyer,2.99,2007-02-21 15:51:24.996577,3.0,0.0
8549,4420,2005-07-07 22:07:31,346,Arthur Simpkins,Maikop,Russian Federation,968,Werewolf Lola,Action,79,1,2,Jon Stephens,4.99,2007-04-07 20:35:57.996577,4.0,16.0
8550,4958,2005-07-08 23:19:52,346,Arthur Simpkins,Maikop,Russian Federation,512,League Hellfighters,Classics,110,1,1,Mike Hillyer,8.99,2007-04-08 21:48:18.996577,8.0,1.0
8551,5428,2005-07-09 21:12:50,346,Arthur Simpkins,Maikop,Russian Federation,683,Pity Bound,Drama,60,1,2,Jon Stephens,4.99,2007-04-09 19:41:16.996577,4.0,0.0
8552,5557,2005-07-10 03:10:21,346,Arthur Simpkins,Maikop,Russian Federation,313,Fidelity Devil,Horror,118,1,1,Mike Hillyer,4.99,2007-04-10 01:38:47.996577,1.0,0.0
8553,6136,2005-07-11 08:34:09,346,Arthur Simpkins,Maikop,Russian Federation,45,Attraction Newton,New,83,1,1,Mike Hillyer,4.99,2007-04-11 07:02:35.996577,2.0,1.0
8554,6323,2005-07-11 19:02:19,346,Arthur Simpkins,Maikop,Russian Federation,298,Eyes Driving,Sci-Fi,172,1,1,Mike Hillyer,2.99,2007-04-11 17:30:45.996577,2.0,0.0
8555,6881,2005-07-12 20:46:35,346,Arthur Simpkins,Maikop,Russian Federation,548,Magnificent Chitty,Classics,53,1,2,Jon Stephens,8.99,2007-04-12 19:15:01.996577,8.0,1.0
8556,7943,2005-07-28 12:50:55,346,Arthur Simpkins,Maikop,Russian Federation,640,Opus Ice,Foreign,102,1,2,Jon Stephens,6.99,2007-04-28 11:19:21.996577,6.0,15.0
8557,8272,2005-07-29 01:29:51,346,Arthur Simpkins,Maikop,Russian Federation,13,Ali Forever,Horror,150,1,2,Jon Stephens,5.99,2007-04-28 23:58:17.996577,5.0,0.0
8558,8505,2005-07-29 09:22:52,346,Arthur Simpkins,Maikop,Russian Federation,319,Fish Opus,Sci-Fi,125,1,1,Mike Hillyer,6.99,2007-04-29 07:51:18.996577,7.0,0.0
8559,8543,2005-07-29 11:01:57,346,Arthur Simpkins,Maikop,Russian Federation,89,Borrowers Bedazzled,Animation,63,1,1,Mike Hillyer,0.99,2007-04-29 09:30:23.996577,4.0,0.0
8560,8732,2005-07-29 18:25:03,346,Arthur Simpkins,Maikop,Russian Federation,253,Drifter Commandments,Action,61,1,2,Jon Stephens,8.99,2007-04-29 16:53:29.996577,9.0,0.0
